result,quality_score,threshold,detect_confidence,qr_code,unit_history_link,brand,model,serial,unit_type,region,site_name,site_number,first_visit_date,first_visit_photo_url,photo_description,defect_type
UNCERTAIN,0.451008,0.4556,0.8941,QRSF66594,https://filtrexone.filtrexservicegroup.com/unit/history/QRSF66594,Hoshizaki,F-801MAJ-C,Q13946EYOM2025,Ice Machine,CAVA,ORLANDO,10547,2025-12-08,https://storage.googleapis.com/filtrex_main_site//rebuild/Cava/10547/Visit/1/QRSF66594/field_285_photo.jpg,before cleaning drop zone,
UNCERTAIN,0.495623,0.4556,0.9592,QRSF76233,https://filtrexone.filtrexservicegroup.com/unit/history/QRSF76233,Hoshizaki,F1002MAJC,M01551C,Ice Machine,CAVA Georgia,,10191,2024-12-09,https://storage.googleapis.com/filtrex_main_site//rebuild/Cava/10191/Visit/8/QRSF76233/field_285_photo.jpg,before cleaning drop zone,
UNCERTAIN,0.414663,0.4556,0.9913,QRS199373,https://filtrexone.filtrexservicegroup.com/unit/history/QRS199373,Hoshizaki,F-801MAJ-C,N33310M,Ice Machine,CAVA Maryland,,10031,2024-10-15,https://storage.googleapis.com/filtrex_main_site//rebuild/Cava/10031/Visit/11/QRS199373/field_285_photo.jpg,before cleaning drop zone,
UNCERTAIN,0.425213,0.4556,0.875,QRS160221,https://filtrexone.filtrexservicegroup.com/unit/history/QRS160221,Hoshizaki,"""F 801MAJ C""","""M02465C""",Ice Machine,CAVA Tennessee,,10215,2024-07-17,https://storage.googleapis.com/filtrex_main_site//rebuild/Cava/10215/Visit/8/QRS160221/field_285_photo.jpg,before cleaning drop zone,
UNCERTAIN,0.392487,0.4556,0.9779,QRS119767,https://filtrexone.filtrexservicegroup.com/unit/history/QRS119767,Hoshizaki,"""F 801MAJ C""","""L12084G""",Ice Machine,CAVA-North Carolina,,10164,2024-10-22,https://storage.googleapis.com/filtrex_main_site//rebuild/Cava/10164/Visit/11/QRS119767/field_285_photo.jpg,before cleaning drop zone,
UNCERTAIN,0.508466,0.4556,0.932,QRS107518,https://filtrexone.filtrexservicegroup.com/unit/history/QRS107518,Hoshizaki,"""F 801MAJ C""","""L22339M""",Ice Machine,CAVA-WEST,,10204,2024-09-06,https://storage.googleapis.com/filtrex_main_site//rebuild/Cava/10204/Visit/12/QRS107518/field_285_photo.jpg,before cleaning drop zone,
UNCERTAIN,0.386446,0.4556,0.8721,QRS94784,https://filtrexone.filtrexservicegroup.com/unit/history/QRS94784,Hoshizaki,"""F 1002MAJ C""","""L01243E""",Ice Machine,CAVA-WEST,,10119,2024-10-03,https://storage.googleapis.com/filtrex_main_site//rebuild/Cava/10119/Visit/12/QRS94784/field_285_photo.jpg,before cleaning drop zone,
UNCERTAIN,0.449473,0.4556,0.9265,QRC234862,https://filtrexone.filtrexservicegroup.com/unit/history/QRC234862,Hoshizaki,KM-2500SRH3,D02315G,Ice Machine,Cotton Patch Cafe - Texas,Greenville,37,2025-11-19,https://storage.googleapis.com/filtrex_main_site//rebuild/Cotton-Patch-Cafe/37/Visit/1/QRC234862/field_285_photo.jpg,before cleaning drop zone,
UNCERTAIN,0.435309,0.4556,0.9217,QRC233677,https://filtrexone.filtrexservicegroup.com/unit/history/QRC233677,Hoshizaki,KM-901MAJ,J027380,Ice Machine,EINSTEIN BRO'S - UTAH,400 N & 100E,1408,2026-01-15,https://storage.googleapis.com/filtrex_main_site//rebuild/BagelBrands/1408/Visit/1/QRC233677/field_285_photo.jpg,before cleaning drop zone,
UNCERTAIN,0.473556,0.4556,0.9102,QRC234500,https://filtrexone.filtrexservicegroup.com/unit/history/QRC234500,Hoshizaki,KM-515MAJ,H01703B,Ice Machine,EINSTEIN BRO'S - UTAH,Provo,725,2026-01-07,https://storage.googleapis.com/filtrex_main_site//rebuild/BagelBrands/725/Visit/1/QRC234500/field_285_photo.jpg,before cleaning drop zone,
UNCERTAIN,0.435037,0.4556,0.9687,QRS183677,https://filtrexone.filtrexservicegroup.com/unit/history/QRS183677,Hoshizaki,KM660MAJ,M27986K,Ice Machine,FIVEGUYSALABAMA,,246,2023-05-12,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/246/Visit/1/QRS183677/field_4_photo.jpg,drop zone wiped down,
UNCERTAIN,0.480087,0.4556,0.9093,QRS181815,https://filtrexone.filtrexservicegroup.com/unit/history/QRS181815,Hoshizaki,KM-660MAJ,M06077B,Ice Machine,FIVEGUYSFLORIDA,,329,2023-05-15,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/329/Visit/13/QRS181815/field_4_photo.jpg,drop zone wiped down,
UNCERTAIN,0.492012,0.4556,0.9688,QRS129050,https://filtrexone.filtrexservicegroup.com/unit/history/QRS129050,Hoshizaki,"""KM 660MAJ""","""K23970M""",Ice Machine,FIVEGUYSGEORGIA,,4049,2023-05-24,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/4049/Visit/7/QRS129050/field_4_photo.jpg,drop zone wiped down,
UNCERTAIN,0.373322,0.4556,0.8934,QRS106210,https://filtrexone.filtrexservicegroup.com/unit/history/QRS106210,Hoshizaki,"""KM 660MAJ""","""M05990B""",Ice Machine,FIVEGUYSGEORGIA,,262,2023-05-30,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/262/Visit/10/QRS106210/field_4_photo.jpg,drop zone wiped down,
UNCERTAIN,0.360814,0.4556,0.9318,QRS156865,https://filtrexone.filtrexservicegroup.com/unit/history/QRS156865,Hoshizaki,"""KM 350MAJ""","""L08358F""",Ice Machine,FIVEGUYSGEORGIA,,1714,2023-06-06,https://storage.googleapis.com/filtrex_main_site//rebuild/Five-Guys/1714/Visit/1/QRS156865/field_4_photo.jpg,drop zone wiped down,
UNCERTAIN,0.408473,0.4556,0.9208,QRS154473,https://filtrexone.filtrexservicegroup.com/unit/history/QRS154473,Hoshizaki,"""KM660MAJ""","""M17086G""",Ice Machine,FIVEGUYSILLINOIS,,579,2023-06-20,https://storage.googleapis.com/filtrex_main_site//rebuild/Five-Guys/579/Visit/15/QRS154473/field_4_photo.jpg,drop zone wiped down,
UNCERTAIN,0.537753,0.4556,0.9841,QRS167558,https://filtrexone.filtrexservicegroup.com/unit/history/QRS167558,Hoshizaki,Km-660maj,M17374,Ice Machine,FIVEGUYSILLINOIS,,4044,2023-06-20,https://storage.googleapis.com/filtrex_main_site//rebuild/Five-Guys/4044/Visit/16/QRS167558/field_4_photo.jpg,drop zone wiped down,
UNCERTAIN,0.359976,0.4556,0.926,QRSF72255,https://filtrexone.filtrexservicegroup.com/unit/history/QRSF72255,Hoshizaki,KM-660MAJ,N08889B,Ice Machine,FIVEGUYSMICHIGAN,,1601,2023-09-19,https://storage.googleapis.com/filtrex_main_site//rebuild/Five-Guys/1601/Visit/13/QRSF72255/field_4_photo.jpg,drop zone wiped down,
UNCERTAIN,0.414669,0.4556,0.9381,QRS180912,https://filtrexone.filtrexservicegroup.com/unit/history/QRS180912,Hoshizaki,KM-660MAJ,M28578L,Ice Machine,FIVEGUYSNEWMEXICO,,1261,2023-07-24,https://storage.googleapis.com/filtrex_main_site//rebuild/Five-Guys/1261/Visit/11/QRS180912/field_4_photo.jpg,drop zone wiped down,
UNCERTAIN,0.523273,0.4556,0.9771,QRS181836,https://filtrexone.filtrexservicegroup.com/unit/history/QRS181836,Hoshizaki,KM-660MAJ,N09383C,Ice Machine,FIVEGUYSOHIO,,2005,2023-09-04,https://storage.googleapis.com/filtrex_main_site//rebuild/Five-Guys/2005/Visit/9/QRS181836/field_4_photo.jpg,drop zone wiped down,
UNCERTAIN,0.483358,0.4556,0.8904,QRS87472,https://filtrexone.filtrexservicegroup.com/unit/history/QRS87472,Hoshizaki,"""KM 660MAJ""","""M06273D""",Ice Machine,FIVEGUYSTEXAS,,1193,2023-04-20,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/1193/Visit/3/QRS87472/field_4_photo.jpg,drop zone wiped down,
UNCERTAIN,0.510968,0.4556,0.8972,QRS80951,https://filtrexone.filtrexservicegroup.com/unit/history/QRS80951,Hoshizaki,KM 660MAJ,M06423E,Ice Machine,FIVEGUYSTEXAS,,1454,2023-05-15,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/1454/Visit/4/QRS80951/field_4_photo.jpg,drop zone wiped down,
UNCERTAIN,0.388887,0.4556,0.8506,QRS159930,https://filtrexone.filtrexservicegroup.com/unit/history/QRS159930,Hoshizaki,"""KM660MAJ""","""M27551J""",Ice Machine,FIVEGUYSVIRGINIA,,75,2023-04-18,https://storage.googleapis.com/dev_customer_images//rebuild/Five-Guys/75/Visit/12/QRS159930/field_4_photo.jpg,drop zone wiped down,
UNCERTAIN,0.412259,0.4556,0.8844,QRS221784,https://filtrexone.filtrexservicegroup.com/unit/history/QRS221784,Hoshizaki,KM-1601MRJZ,P00641B,Ice Machine,Hoshizaki - Arizona,,1375,2025-03-12,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/1375/Visit/4/QRS221784/field_285_photo.jpg,before cleaning drop zone,
UNCERTAIN,0.387069,0.4556,0.8531,QRS201241,https://filtrexone.filtrexservicegroup.com/unit/history/QRS201241,Hoshizaki,KM-2600SRKZ3,N10901J,Ice Machine,Hoshizaki - Texas,,6508,2024-12-03,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/6508/Visit/2/QRS201241/field_285_photo.jpg,before cleaning drop zone,
UNCERTAIN,0.426531,0.4556,0.8659,QRS213650,https://filtrexone.filtrexservicegroup.com/unit/history/QRS213650,Hoshizaki,No tags,No tags,Ice Machine,Inspire - ARBY's,,1453,2024-07-30,https://storage.googleapis.com/filtrex_main_site//rebuild/Inspire/1453/Visit/1/QRS213650/field_285_photo.jpg,before cleaning drop zone,
UNCERTAIN,0.367933,0.4556,0.8762,QRS222488,https://filtrexone.filtrexservicegroup.com/unit/history/QRS222488,Hoshizaki,Kmd-705mrjz,P20133l-y0m 2024,Ice Machine,Inspire - ARBY's Utah,,1916,2025-05-21,https://storage.googleapis.com/filtrex_main_site//rebuild/Arbys/1916/Visit/4/QRS222488/field_285_photo.jpg,before cleaning drop zone,
UNCERTAIN,0.553128,0.4556,0.8549,QRS219263,https://filtrexone.filtrexservicegroup.com/unit/history/QRS219263,Hoshizaki,KML631MWH,A00524E,Ice Machine,Inspire - Arby's Michigan,,1006,2024-09-17,https://storage.googleapis.com/filtrex_main_site//rebuild/Inspire/1006/Visit/2/QRS219263/field_285_photo.jpg,before cleaning drop zone,
UNCERTAIN,0.428355,0.4556,0.8585,QRS227926,https://filtrexone.filtrexservicegroup.com/unit/history/QRS227926,Hoshizaki,F-1501MAJ-SC,P00055C,Ice Machine,Inspire - SONIC Louisiana,,5141,2024-12-02,https://storage.googleapis.com/filtrex_main_site//rebuild/Sonic/5141/Visit/3/QRS227926/field_285_photo.jpg,before cleaning drop zone,
UNCERTAIN,0.423692,0.4556,0.9057,QRS196445,https://filtrexone.filtrexservicegroup.com/unit/history/QRS196445,Hoshizaki,F - 1501 Mrjc,J00725c,Ice Machine,Inspire - SONIC Oklahoma,,3386,2024-07-30,https://storage.googleapis.com/filtrex_main_site//rebuild/Inspire/3386/Visit/2/QRS196445/field_285_photo.jpg,before cleaning drop zone,
UNCERTAIN,0.541292,0.4556,0.9712,QRS196258,https://filtrexone.filtrexservicegroup.com/unit/history/QRS196258,Hoshizaki,F-1002 mrj-c,J30824k,Ice Machine,Inspire - SONIC Oklahoma,,4539,2024-08-02,https://storage.googleapis.com/filtrex_main_site//rebuild/Inspire/4539/Visit/2/QRS196258/field_285_photo.jpg,before cleaning drop zone,
UNCERTAIN,0.462692,0.4556,0.9158,QRS197788,https://filtrexone.filtrexservicegroup.com/unit/history/QRS197788,Hoshizaki,F1002MWJC,K00252H,Ice Machine,Inspire - SONIC Oklahoma,,1297,2024-08-13,https://storage.googleapis.com/filtrex_main_site//rebuild/Inspire/1297/Visit/2/QRS197788/field_285_photo.jpg,before cleaning drop zone,
UNCERTAIN,0.434682,0.4556,0.9204,QRS197789,https://filtrexone.filtrexservicegroup.com/unit/history/QRS197789,Hoshizaki,F1002MWJC,K00229C,Ice Machine,Inspire - SONIC Oklahoma,,1297,2024-08-13,https://storage.googleapis.com/filtrex_main_site//rebuild/Inspire/1297/Visit/2/QRS197789/field_285_photo.jpg,before cleaning drop zone,
UNCERTAIN,0.502328,0.4556,0.966,QRS197755,https://filtrexone.filtrexservicegroup.com/unit/history/QRS197755,Hoshizaki,F1002MRJZSC,M20026G,Ice Machine,Inspire - SONIC Oklahoma,,3043,2024-08-15,https://storage.googleapis.com/filtrex_main_site//rebuild/Inspire/3043/Visit/2/QRS197755/field_285_photo.jpg,before cleaning drop zone,
UNCERTAIN,0.364134,0.4556,0.9051,QRS196331,https://filtrexone.filtrexservicegroup.com/unit/history/QRS196331,Hoshizaki,F-1001 MRH - c,U01305f,Ice Machine,Inspire - SONIC Oklahoma,,6060,2024-08-16,https://storage.googleapis.com/filtrex_main_site//rebuild/Inspire/6060/Visit/2/QRS196331/field_285_photo.jpg,before cleaning drop zone,
UNCERTAIN,0.541533,0.4556,0.9873,QRS200290,https://filtrexone.filtrexservicegroup.com/unit/history/QRS200290,Hoshizaki,F1002MRJC,H00329C,Ice Machine,Inspire - SONIC Oklahoma,,1295,2024-08-24,https://storage.googleapis.com/filtrex_main_site//rebuild/Inspire/1295/Visit/2/QRS200290/field_285_photo.jpg,before cleaning drop zone,
UNCERTAIN,0.473867,0.4556,0.9848,QRS214089,https://filtrexone.filtrexservicegroup.com/unit/history/QRS214089,Hoshizaki,F-1002 m r j - c,J30861m,Ice Machine,Inspire - SONIC Oklahoma,,3943,2024-08-29,https://storage.googleapis.com/filtrex_main_site//rebuild/Inspire/3943/Visit/2/QRS214089/field_285_photo.jpg,before cleaning drop zone,
UNCERTAIN,0.5062,0.4556,0.9685,QRS229437,https://filtrexone.filtrexservicegroup.com/unit/history/QRS229437,Hoshizaki,F1501MRJZSC,N30133K,Ice Machine,Inspire - SONIC Oklahoma,,2877,2024-08-31,https://storage.googleapis.com/filtrex_main_site//rebuild/Inspire/2877/Visit/2/QRS229437/field_285_photo.jpg,before cleaning drop zone,
UNCERTAIN,0.454648,0.4556,0.9568,QRS220821,https://filtrexone.filtrexservicegroup.com/unit/history/QRS220821,Hoshizaki,F1002MRJSC,L10049F,Ice Machine,Inspire - SONIC Oklahoma,,1946,2024-09-06,https://storage.googleapis.com/filtrex_main_site//rebuild/Inspire/1946/Visit/2/QRS220821/field_285_photo.jpg,before cleaning drop zone,
UNCERTAIN,0.474705,0.4556,0.9894,QRS159151,https://filtrexone.filtrexservicegroup.com/unit/history/QRS159151,Hoshizaki,F1501 MWJsc,n200 80H,Ice Machine,Inspire - SONIC Oklahoma,,5196,2024-11-15,https://storage.googleapis.com/filtrex_main_site//rebuild/Sonic/5196/Visit/4/QRS159151/field_285_photo.jpg,before cleaning drop zone,
UNCERTAIN,0.373398,0.4556,0.9785,QRSF74497,https://filtrexone.filtrexservicegroup.com/unit/history/QRSF74497,Hoshizaki,"""KM 2500SRH3""","""E02865G""",Ice Machine,LHFLORIDA,,5188,2024-08-06,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5188/Visit/13/QRSF74497/field_285_photo.jpg,before cleaning drop zone,
UNCERTAIN,0.372802,0.4556,0.9262,QRC235302,https://filtrexone.filtrexservicegroup.com/unit/history/QRC235302,Hoshizaki,KM2600SRJZ3,Q1174D YOM:2025,Ice Machine,LongHorn - Texas PM,,5465,2025-06-13,https://storage.googleapis.com/filtrex_main_site//rebuild/Longhorn/5465/Visit/3/QRC235302/field_285_photo.jpg,before cleaning drop zone,
UNCERTAIN,0.431375,0.4556,0.8755,QRSF56007,https://filtrexone.filtrexservicegroup.com/unit/history/QRSF56007,Hoshizaki,KM-1601MRJZ3,P20354E,Ice Machine,Olive Garden Indiana,,1022,2025-09-09,https://storage.googleapis.com/filtrex_main_site//rebuild/Olive-Garden/1022/Visit/2/QRSF56007/field_285_photo.jpg,before cleaning drop zone,
UNCERTAIN,0.546115,0.4556,0.9914,QRS215365,https://filtrexone.filtrexservicegroup.com/unit/history/QRS215365,Hoshizaki,Km-1340mrh,B05175b,Ice Machine,WENDY'S - Colorado,,2233,2024-08-15,https://storage.googleapis.com/filtrex_main_site//rebuild/Wendys/2233/Visit/3/QRS215365/field_285_photo.jpg,before cleaning drop zone,
UNCERTAIN,0.457023,0.4556,0.8541,QRS229363,https://filtrexone.filtrexservicegroup.com/unit/history/QRS229363,Hoshizaki,KM1340MRH,B05179B,Ice Machine,WENDY'S - Colorado,,9067,2024-08-16,https://storage.googleapis.com/filtrex_main_site//rebuild/Wendys/9067/Visit/3/QRS229363/field_285_photo.jpg,before cleaning drop zone,
UNCERTAIN,0.438339,0.4556,0.9962,QRS160445,https://filtrexone.filtrexservicegroup.com/unit/history/QRS160445,Hoshizaki,"""KM 1900SRH""","""A10415K""",Ice Machine,WHATABURGER-TX,,294,2024-10-01,https://storage.googleapis.com/filtrex_main_site//rebuild/Whataburger/294/Visit/7/QRS160445/field_285_photo.jpg,before cleaning drop zone,
GOOD,0.247466,0.4556,0.8858,QRS151274,https://filtrexone.filtrexservicegroup.com/unit/history/QRS151274,Hoshizaki,KMD-410MWH,C061086,Ice Machine,BRUEGGER'S BAGEL - MINNESOTA,Edina/44th France,3699,2026-01-09,https://storage.googleapis.com/filtrex_main_site//rebuild/BagelBrands/3699/Visit/1/QRS151274/field_285_photo.jpg,before cleaning drop zone,
GOOD,0.254597,0.4556,0.8922,QRS150371,https://filtrexone.filtrexservicegroup.com/unit/history/QRS150371,Hoshizaki,KM-350MAJ,Q19222K,Ice Machine,BRUEGGER'S BAGELS - IOWA,Ingersoll,3747,2026-01-12,https://storage.googleapis.com/filtrex_main_site//rebuild/BagelBrands/3747/Visit/1/QRS150371/field_285_photo.jpg,before cleaning drop zone,
GOOD,0.022687,0.4556,0.8944,QRS222192,https://filtrexone.filtrexservicegroup.com/unit/history/QRS222192,Hoshizaki,Km-1900srh,G01646f,Ice Machine,BWW - California - IM,,347,2025-06-16,https://storage.googleapis.com/filtrex_main_site//rebuild/BWW/347/Visit/1/QRS222192/field_285_photo.jpg,before cleaning drop zone,
GOOD,0.222267,0.4556,0.9973,QRSF51676,https://filtrexone.filtrexservicegroup.com/unit/history/QRSF51676,Hoshizaki,KM-1900SRJ,H00295L,Ice Machine,BWW - Washington - IM,,461,2025-05-03,https://storage.googleapis.com/filtrex_main_site//rebuild/BWW/461/Visit/1/QRSF51676/field_285_photo.jpg,before cleaning drop zone,
GOOD,0.173435,0.4556,0.9874,QRSF69266,https://filtrexone.filtrexservicegroup.com/unit/history/QRSF69266,Hoshizaki,KM-1601SRJ,H00212C,Ice Machine,BWW's - Florida - IM,,545,2025-02-04,https://storage.googleapis.com/filtrex_main_site//rebuild/BWW/545/Visit/1/QRSF69266/field_285_photo.jpg,before cleaning drop zone,
GOOD,0.050968,0.4556,0.9887,QRSF69271,https://filtrexone.filtrexservicegroup.com/unit/history/QRSF69271,Hoshizaki,KM-2600SRJ23,L01995D,Ice Machine,BWW's - Florida - IM,,541,2025-02-07,https://storage.googleapis.com/filtrex_main_site//rebuild/BWW/541/Visit/1/QRSF69271/field_285_photo.jpg,before cleaning drop zone,
GOOD,0.105655,0.4556,0.9794,QRSF69280,https://filtrexone.filtrexservicegroup.com/unit/history/QRSF69280,Hoshizaki,KM-1601SRJ,H00212C,Ice Machine,BWW's - Florida - IM,,541,2025-02-07,https://storage.googleapis.com/filtrex_main_site//rebuild/BWW/541/Visit/1/QRSF69280/field_285_photo.jpg,before cleaning drop zone,
GOOD,0.040263,0.4556,0.9899,QRSF79345,https://filtrexone.filtrexservicegroup.com/unit/history/QRSF79345,Hoshizaki,KM-1601SRJ,H00185b,Ice Machine,BWW's - Florida - IM,,293,2025-02-13,https://storage.googleapis.com/filtrex_main_site//rebuild/BWW/293/Visit/1/QRSF79345/field_285_photo.jpg,before cleaning drop zone,
GOOD,0.259165,0.4556,0.8505,QRSF79018,https://filtrexone.filtrexservicegroup.com/unit/history/QRSF79018,Hoshizaki,ICM-1900SAB,D00642L,Ice Machine,BWW's - Illinois,,749,2025-02-12,https://storage.googleapis.com/filtrex_main_site//rebuild/BWW/749/Visit/1/QRSF79018/field_285_photo.jpg,before cleaning drop zone,
GOOD,0.073466,0.4556,0.9948,QRSF64662,https://filtrexone.filtrexservicegroup.com/unit/history/QRSF64662,Hoshizaki,KM-1501SRJ,H00149A,Ice Machine,BWW's - Illinois,,185,2025-02-18,https://storage.googleapis.com/filtrex_main_site//rebuild/BWW/185/Visit/1/QRSF64662/field_285_photo.jpg,before cleaning drop zone,
GOOD,0.101809,0.4556,0.9837,QRSF57395,https://filtrexone.filtrexservicegroup.com/unit/history/QRSF57395,Hoshizaki,KM-1601SAJ3,K00166B,Ice Machine,BWW's - Illinois,,744,2025-02-19,https://storage.googleapis.com/filtrex_main_site//rebuild/BWW/744/Visit/1/QRSF57395/field_285_photo.jpg,before cleaning drop zone,
GOOD,0.124073,0.4556,0.8608,QRS231867,https://filtrexone.filtrexservicegroup.com/unit/history/QRS231867,Hoshizaki,KM-1340MRJ,J00983J,Ice Machine,BWW's - North Carolina,,236,2025-03-11,https://storage.googleapis.com/filtrex_main_site//rebuild/BWW/236/Visit/1/QRS231867/field_285_photo.jpg,before cleaning drop zone,
GOOD,0.195565,0.4556,0.8546,QRSF67811,https://filtrexone.filtrexservicegroup.com/unit/history/QRSF67811,Hoshizaki,KM16011SRJ,L01101E,Ice Machine,BWW's - North Carolina,,259,2025-03-19,https://storage.googleapis.com/filtrex_main_site//rebuild/BWW/259/Visit/1/QRSF67811/field_285_photo.jpg,before cleaning drop zone,
GOOD,0.057974,0.4556,0.9377,QRSF71178,https://filtrexone.filtrexservicegroup.com/unit/history/QRSF71178,Hoshizaki,Kh1301 srh,V21134c,Ice Machine,BWW's - Texas,,444,2025-01-08,https://storage.googleapis.com/filtrex_main_site//rebuild/BWW/444/Visit/1/QRSF71178/field_285_photo.jpg,before cleaning drop zone,
GOOD,0.027123,0.4556,0.9759,QRSF69382,https://filtrexone.filtrexservicegroup.com/unit/history/QRSF69382,Hoshizaki,KM1301SRJ,H00986H,Ice Machine,BWW's - Texas,,196,2025-01-21,https://storage.googleapis.com/filtrex_main_site//rebuild/BWW/196/Visit/1/QRSF69382/field_285_photo.jpg,before cleaning drop zone,
GOOD,0.059661,0.4556,0.9115,QRSF69383,https://filtrexone.filtrexservicegroup.com/unit/history/QRSF69383,Hoshizaki,KM901MRJ,H20782J,Ice Machine,BWW's - Texas,,196,2025-01-21,https://storage.googleapis.com/filtrex_main_site//rebuild/BWW/196/Visit/1/QRSF69383/field_285_photo.jpg,before cleaning drop zone,
GOOD,0.156377,0.4556,0.9851,QRSF60953,https://filtrexone.filtrexservicegroup.com/unit/history/QRSF60953,Hoshizaki,KM-1900SRJ,H00289L,Ice Machine,BWW's - Virginia,,345,2025-02-05,https://storage.googleapis.com/filtrex_main_site//rebuild/BWW/345/Visit/2/QRSF60953/field_285_photo.jpg,before cleaning drop zone,
